target_dims,generated_text,combo_size,target_count,generated_count,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6
"Emotional, Environmental, Financial",I feel I am responsible for the situation in which I live.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I have also been struggling with depression and anxiety.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I've been struggling to get up to use the bathroom.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I've had difficulty sleeping because of other things.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I had problems sleeping because I am too busy to get up to use the bathroom.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial","For me, it is hard to fall asleep.",3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",My health has been deteriorating over the past month.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I have had difficult and frightening sleepovers.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",It is difficult to sleep for myself at times.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I think i have had trouble sleeping because of some emotional problems.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial","In some ways, I have had problems sleeping because of other reasons.",3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I find that I've been having trouble sleeping because I have to use the bathroom.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",Other reasons are not the reason I have trouble sleeping.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",A lot of people sleep incredibly poorly and often.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",It has been difficult to get up and get into the bathroom.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I have been unable to sleep.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial","As a result, I have had problems sleeping in all situations.",3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I have been experiencing some physical problems.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Financial",I have had trouble sleeping for a variety of reasons.,3,30,30,"During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live.",Maintaining close relationships has been difficult and frustrating for me.,"During the past month, how often have you had trouble sleeping because of other reasons?"
"Emotional, Environmental, Intellectual","I feel self-involved and responsible, so I like to take care of my actions.",3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I think I am in charge of my situation in which I live.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am very imaginative and creative.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have strong intellectual abilities and have learned to deal with my emotions.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have a problem with having anxiety.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I feel that I are in charge of the situation in which I live.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",My mental health is the highest priority area.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have an ability to understand my environment.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I feel that I am in charge of my environment and my life.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual","I can cope emotionally, mentally, and emotionally",3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have an open mind and a sense of humor,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have a very strong sense of humor.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am able to see the humor side of things when I am faced with problems.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have a positive emotional and intellectual outlook.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I find my experiences challenging and inspirational.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am not good at coping with emotions but I have been able to deal with the positives.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have feelings of self-report mental health.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am conscious of my feelings of anxiety and anxiety.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",My physical and mental health is high and I am able to make decisions that challenge my thinking.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual","I have feelings of apathy, despair, and sadness.",3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have had difficulties in my self-regulation but I feel I have a lot of things on my mind and it is affecting me emotionally.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I can manage emotions that are not related to myself and how I feel.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am able to cope with emotional and intellectual pain.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am an environmental and intellectual person.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am an optimistic person who has a lot of energy.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have been in charge of my life because I live in a community.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am mentally challenged and energetic.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I am able to accept change and change my world.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I have an open mind and a willingness to think and reason.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Intellectual",I find that I am driven by my decisions.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",How often do you feel anxious?,I will always seek out activities that challenge me to think and reason.,I try to see the humorous side of things when I am faced with problems.,I think it is important to have new experiences that challenge how I think about myself and the world.,"In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental, Occupational",How often do you have trouble sleeping?,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",My tummy hurts from a lot of things.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",a lot of people need to go to the doctor to get help.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational","I can deal with emotional, physical, and occupational stress.",3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational","A few of my personal problems are: emotional, environmental, and occupational.",3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I feel a bit weaker and less alert.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",Having trouble getting out of bed because of the heat.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I feel depressed because of the stress of everyday life.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I'm able to deal with unpleasant or painful feelings.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I can overcome my emotional and emotional feelings.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I can cope with my emotions and emotions.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I have trouble sleeping at night.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I enjoy the challenge of everyday life.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",How often do you experience a depression?,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I have been experiencing emotional and environmental stress for a while.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I am able to deal with environmental and occupational issues.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I have been having trouble sleeping because I'm sleeping too hot.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",How often have you tried to sleep when you are not sleeping?,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I have a low tolerance for heat.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
"Emotional, Environmental, Occupational",I have anxiety and depression and have an overwhelming need for sleep.,3,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.",I always look on the bright side of things.,How often do you feel anxious?,How lonely do you feel in your daily life?,The demands of everyday life often get me down.,"During the past month, how often have you had trouble sleeping because you feel too hot?"
