target_dims,generated_text,combo_size,target_count,generated_count,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6
"Emotional, Environmental",I know that you are in charge of your living.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I can live an emotional and environmental life.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I have a personality disorder called the socially challenged personality disorder.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I feel I am the one who controls my situation.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I know I can control my environment.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental","I am able to cope with feelings of anger, sadness, fear, or anxiety.",2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I have trouble sleeping because I cannot breathe comfortably and I have to get up to use the bathroom.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I am able to work through emotional and environmental issues.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I have the ability to take care of the situation in which I live.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental","I have been feeling anxious, anxious, or anxious about what will happen to me in my life.",2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I have a strong sense of self and a strong desire to do my best.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental",I have been on the verge of having mental health issues.,2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Environmental","I have a strong personality, especially in social situations.",2,30,30,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?",How often do you feel anxious?,"In times of stress, I know where to find help.","During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","In general, I feel I am in charge of the situation in which I live."
"Emotional, Financial",I feel lonely being alone and lonely,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I have a low sense of direction,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",Having so many people has been hard and frustrating to me.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel withdrawn because I have withdrawn.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel a loss of confidence,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I think that it is a good idea to get support from my close family.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",My family and friends have been available to support me in the past.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel detached from my family,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I have feelings of anger and depression.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I don't trust my instincts,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",My emotional health is low and I feel empathetically supported.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel selfish and self-centered.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel so distant from my family.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel unloved / outspoken / not loved,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial","My emotional wellbeing has been deteriorating, I don't know where to go.",2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I can't handle being depressed,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I have a shattered sense of self-worth,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel like my self-abuse is increasing.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel obligated to stay if I can.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",My social circle is struggling financially.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",i feel like the world is too small and unfair.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",My anxiety has made maintaining close relationships difficult and frustrating for me.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel anxious I have been withdrawn.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I am emotionally dependent on my family.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel isolated in my relationships,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel emotionally and financially strained.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel guilty and frustrated about my friends being so withdrawn.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I am emotional and financially responsible for being withdrawn.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I feel lonely because of my lack of socialization.,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Financial",I am happy that i do not feel lonely,2,30,30,"In times of stress, I know where to find help.","Even when hopeless, I do not give up.",Maintaining close relationships has been difficult and frustrating for me.,I feel starved for company,My family has been available to support me in the past.,I am unhappy being so withdrawn
"Emotional, Intellectual",Generally I feel excited and interested in things but have been overwhelmed by intellectual stimulation in the past month.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I have found intellectual challenges vital to my overall well-being.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I am proud to be a successful person.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I am happy and have a good mood.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel satisfied with my intellectual stimulation.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual","I have an intellectual challenge, and generally feel pleased and interested in things.",2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel that I have good intelligence and intellectual intelligence.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I found intellectual stimulation to be vital to my overall well-being.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual","Generally, I enjoy a pleasant feeling of intellectual stimulation I receive in my daily life.",2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel curious and interested in things.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual","I feel emotional and intellectually challenged, in particular.",2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",What does your current mental health state look like?,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel pleased and interested in intellectual stimulation I receive in my daily life.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel bored and anxious because I miss being at my best.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel very happy with all that I receive in my daily life.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",My anxiety and depression have become more problematic in the past months.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual","I found it easy to deal with unpleasant or painful emotions like sadness, fear, and anger.",2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel happy and excited with intellectual stimulation.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I am both excited and interested.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I find that my ability to handle unpleasant or painful feelings is vital to my overall well-being.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel confident in my abilities to deal with intellectual challenges.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",How long have you been working hard to maintain enthusiasm?,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel frustrated and in dissatisfaction with intellectual stimulation.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I find myself attracted to intellectual stimulation.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
"Emotional, Intellectual",I feel both emotional and intellectual in the past.,2,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",How often do you feel angry?,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",To what extent do you feel excited and interested in things?,"During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?"
