target_dims,generated_text,combo_size,target_count,generated_count,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6
Environmental,I am no longer close to anyone People are around me but not with me,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,I have no longer close to anyone,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,You have been around me for a long time,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,People are close to me but not with me,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,I am now no longer close to anyone,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,My friend and I are not near everyone,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,My partner has always been irritable,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,I am no longer close to anyone I have snoring while sleeping loud snoring during the past month,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,People around me are near me but not with me,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,My friends and family are not around me,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,I am not close to anyone,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,Are you being close to anyone?,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,I am no longer close to anyone I have to get up to use the bathroom,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,A lot of people around me and I have some friends around me that are not with me,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,How often have you had difficulty sleeping because you cannot breathe comfortably?,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,A person’s feelings of loneliness may be stifled by a person’s ecstasy.,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,My feelings of loneliness can affect your physical and mental health.,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Environmental,I do not sleep very well,1,30,30,"During the past month, how often have you had trouble sleeping because you have to get up to use the bathroom?","During the past month, how often have you had trouble sleeping because you cannot breathe comfortably?","During the past month, how often has your bed partner or room mate reported long pauses between breaths while asleep?","During the past month, how often has your bed partner or room mate reported loud snoring?",I am no longer close to anyone,People are around me but not with me
Financial,I am worried about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I do not feel as if life is good for me in the long run.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I am not optimistic about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel unfulfilled about my life.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I am very uncertain about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel insecure about my abilities in the future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel like I am starving,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel very uncertain about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel that I feel very low in myself.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I am anxious about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I can't believe things in the future,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I am not sure about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I am afraid to do things well in the future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel that I have not fulfilled my dream,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel disappointed in my life,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel anxious and very uncertain about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I have a lowered outlook on life.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I am inferred that I have no sense of purpose.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel disappointed in my present happiness and current life.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I do not know what it takes to succeed in my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I have a fear of the future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel anxious about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel very anxious about the future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel impatient and uncertain about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel like i do not have anything to show for the future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I am still hopeful about the future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel doubtful about my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I can't seem to be getting along with my parents anymore.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel like I have lost my future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Financial,I feel like I don't know what to do in the future.,1,30,30,I feel starved for company,Things will not work out the way I want them to in the future.,My family has been available to support me in the past.,I am always optimistic about my future.,I am uncertain about my ability to do things well in the future.,Life does not hold much future promise for me.
Intellectual,I am happy and motivated to work hard.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,I feel intellectually stimulated by my intellectual stimulation,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,I am excited and interested in things.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,I find intellectual challenges to be vital to my overall well-being.,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,I'm a proponent of using an intellectual mind,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,"I feel creative, creative, and motivated.",1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,My mind is at work and I am feeling engaged in my daily life,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,I am interested in the concept of the universe and the universe,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,I feel a lot of intellectual stimulation,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,I'm often focused on my thoughts,1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
Intellectual,"I feel excited and interested in things, but not creative.",1,30,30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.","Generally, I feel pleased with the amount of intellectual stimulation I receive in my daily life.",I prefer to take the lead in problem-solving.,My interests and ideas are not shared by those around me,To what extent do you feel excited and interested in things?,"Under pressure, I stay focused and think clearly."
