target_dims,generated_text,combo_size,target_count,generated_count,seed_1,seed_2,seed_3,seed_4,seed_5,seed_6
"Emotional, Environmental, Occupational",I am able to manage negative emotions easily during stressful situations.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am able to cope with the stresses and anxiety of my life.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I think that my surroundings are a good place to have a good rest.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I'm in general the mood and have negative emotions about the environment.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am less stressed when my surroundings match my needs.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I find it easier for me to relax when my surroundings are quiet and orderly.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am having trouble thinking about thoughts of loss or damage to my mental health.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational","I am able to treat emotional, physical, and occupational aches and pains.",3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational","My environment is a good source of stress, anxiety, and depression.",3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I can handle emotions more effectively than I can when my surroundings are noisy.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am able to cope with the stress of the daily routine.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational","I have no other sources of income, so I am not able to control my mood.",3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I have a strong immune system and have been a good sleeper.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I feel more comfortable in my surroundings if my surroundings meet my needs.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational","I have a sense of humor, and I like being able to take care of myself.",3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I feel less stressed in the same environment as others.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am more aware of the health of my surroundings.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am able to manage my emotional and environmental stress better.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am feeling less relaxed and more comfortable when my surroundings match my needs.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am able to manage my emotional or environmental health.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I'm more aware of my emotional symptoms than the other areas.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I am able to take care of myself when my surroundings match my needs.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
"Emotional, Environmental, Occupational",I want to write a self-report about my mental health.,3,30,30,The condition of my surroundings affects my mood.,Noise or clutter in my environment makes it harder for me to relax.,My environment makes it easier for me to take care of myself.,I feel less stressed when my surroundings are quiet and orderly.,I feel more comfortable when my surroundings match my needs.,"I am able to handle unpleasant or painful feelings like sadness, fear, and anger."
